error,image_name,lidar_file_name,detectorType,descriptorType,matcherType,matcherTypeMetric,matcherTypeSelector,ttc_camera,ttc_lidar,detect_time,desc_time,match_time,detect_keypoints_size,match_keypoints_size,match_removed_keypoints_size,bVis,bLimitKpts,maxKeypoints,bVisshow3DObjects
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"-1","13",1,4,24,1818,819,859,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"","11",1,4,25,1879,790,862,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"13","12",1,4,25,1849,836,863,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"10","9",1,3,26,1826,822,865,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"25","10",1,4,24,1842,786,859,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"10","9",1,4,27,1833,815,844,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"10","8",1,4,25,1921,812,835,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"","9",1,4,28,1934,866,856,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"","9",1,4,29,1946,873,863,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"8","8",1,4,28,1961,900,840,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"","",0,53,0,1864,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"13","12",1,54,30,1898,596,1153,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"6","12",1,55,31,1865,566,1225,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"10","14",1,53,30,1840,556,1210,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"15","16",1,54,30,1867,574,1168,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"","15",1,54,30,1876,607,1148,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"10","12",1,56,32,1843,524,1233,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"10","12",1,54,29,1829,511,1221,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"14","13",1,53,29,1843,537,1162,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"14","13",1,55,30,1818,503,1208,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"11","11",1,56,30,1879,498,1188,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"12","12",1,53,30,1849,565,1168,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"13","9",1,54,30,1826,558,1178,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"12","10",1,53,29,1842,529,1168,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"","9",1,56,29,1833,561,1158,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"6","8",1,54,31,1921,532,1174,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"-9223372036854775808","9",1,55,32,1934,603,1186,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"10","9",1,54,31,1946,587,1208,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,FAST,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,"","8",1,55,31,1961,611,1174,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"","",361,344,0,2896,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"12","12",360,347,52,3000,1184,1712,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"42","12",359,348,56,2974,1211,1789,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"18","14",360,346,52,2953,1209,1765,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"60","16",361,346,52,2855,1122,1831,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"17","15",360,351,54,2906,1158,1697,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"7","12",362,348,54,2886,1095,1811,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"16","12",360,345,52,2886,1085,1801,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"14","13",359,344,53,2893,1114,1772,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"29","13",359,344,53,2930,1080,1813,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"34","11",363,347,56,3022,1086,1844,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"9","12",366,348,55,3013,1149,1873,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"12","9",360,346,54,2949,1175,1838,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"9","10",359,353,56,3012,1175,1774,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"13","9",363,349,55,3026,1181,1831,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"11","8",365,351,57,3074,1256,1770,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"13","9",365,350,56,3131,1219,1855,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"16","9",362,347,56,3135,1279,1852,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,BRISK,BRISK,MAT_FLANN,DES_BINARY,SEL_KNN,"18","8",363,351,57,3146,1357,1778,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"","",361,10,0,2896,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"-799","12",361,10,46,3000,1220,1651,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"34","12",360,10,46,2974,1302,1671,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"9","14",361,10,46,2953,1358,1594,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"10","16",366,10,44,2855,1284,1639,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"10","15",358,10,44,2906,1297,1529,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"19","12",359,10,45,2886,1295,1579,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"22","12",362,10,45,2886,1284,1572,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"15","13",361,10,43,2893,1245,1604,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"22","13",367,10,46,2930,1325,1543,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"8","11",363,11,44,3022,1303,1601,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"26","12",363,10,46,3013,1303,1685,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"11","9",365,10,46,2949,1311,1666,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"12","10",365,10,48,3012,1281,1625,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,"15","9",365,10,45,3026,1345,1625,0,0,50,0
