error,image_name,lidar_file_name,detectorType,descriptorType,matcherType,matcherTypeMetric,matcherTypeSelector,ttc_camera,ttc_lidar,detect_time,desc_time,match_time,detect_keypoints_size,match_keypoints_size,match_removed_keypoints_size,bVis,bLimitKpts,maxKeypoints,bVisshow3DObjects
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,FAST,ORB,MAT_BF,DES_BINARY,SEL_KNN,"6","13",1,3,29,1843,1167,493,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,FAST,ORB,MAT_BF,DES_BINARY,SEL_KNN,"13","13",1,3,29,1818,1171,507,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,FAST,ORB,MAT_BF,DES_BINARY,SEL_KNN,"-475","11",1,4,29,1879,1142,510,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,FAST,ORB,MAT_BF,DES_BINARY,SEL_KNN,"13","12",1,3,30,1849,1160,539,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,FAST,ORB,MAT_BF,DES_BINARY,SEL_KNN,"8","9",0,4,30,1826,1188,499,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,FAST,ORB,MAT_BF,DES_BINARY,SEL_KNN,"10","10",1,3,28,1842,1157,488,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,FAST,ORB,MAT_BF,DES_BINARY,SEL_KNN,"6","9",1,4,28,1833,1162,497,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,FAST,ORB,MAT_BF,DES_BINARY,SEL_KNN,"9","8",1,3,29,1921,1172,475,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,FAST,ORB,MAT_BF,DES_BINARY,SEL_KNN,"-9223372036854775808","9",1,4,31,1934,1244,478,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,FAST,ORB,MAT_BF,DES_BINARY,SEL_KNN,"","9",1,4,31,1946,1243,493,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,FAST,ORB,MAT_BF,DES_BINARY,SEL_KNN,"10","8",1,4,31,1961,1266,474,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"","",0,3,0,1864,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"-2163","12",1,3,31,1898,1716,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"11","12",1,3,31,1865,1759,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"-10","14",1,3,30,1840,1728,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"14","16",1,3,29,1867,1711,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"-9223372036854775808","15",0,3,28,1876,1723,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"-9223372036854775808","12",0,3,28,1843,1710,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"14","12",0,3,28,1829,1684,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"23","13",0,3,27,1843,1660,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"14","13",1,3,27,1818,1678,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"44","11",1,3,28,1879,1652,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"27","12",1,4,29,1849,1699,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"7","9",0,3,28,1826,1687,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"-9223372036854775808","10",1,3,27,1842,1645,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"7","9",1,3,28,1833,1659,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"10","8",1,4,29,1921,1647,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"-9223372036854775808","9",1,3,30,1934,1722,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"9","9",1,4,31,1946,1736,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_NN,"10","8",1,4,31,1961,1740,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"","",0,4,0,1864,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"56","12",0,3,31,1898,1220,496,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"28","12",0,3,31,1865,1234,525,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"1095","14",0,3,31,1840,1238,490,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"15","16",1,3,30,1867,1188,523,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"-9223372036854775808","15",1,3,30,1876,1232,491,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"-9223372036854775808","12",0,3,30,1843,1193,517,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"13","12",1,3,29,1829,1141,543,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"6","13",0,3,28,1843,1167,493,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"13","13",1,3,28,1818,1171,507,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"-475","11",1,3,28,1879,1142,510,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"13","12",1,3,29,1849,1160,539,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"8","9",1,3,28,1826,1188,499,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"10","10",1,3,27,1842,1157,488,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"6","9",0,3,27,1833,1162,497,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"9","8",1,4,30,1921,1172,475,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"-9223372036854775808","9",1,4,31,1934,1244,478,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"","9",1,4,32,1946,1243,493,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,FAST,ORB,MAT_BF,DES_HOG,SEL_KNN,"10","8",1,4,31,1961,1266,474,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"","",0,3,0,1864,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"12","12",0,4,23,1898,1716,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"10","12",0,4,23,1865,1759,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"0","14",1,3,23,1840,1728,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"-2","16",1,3,22,1867,1711,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"0","15",1,4,22,1876,1723,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"18","12",1,3,23,1843,1710,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"-9223372036854775808","12",1,3,22,1829,1684,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"-13","13",1,4,22,1843,1660,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"-9223372036854775808","13",0,3,22,1818,1678,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"","11",0,3,21,1879,1652,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"-13","12",1,3,22,1849,1699,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"-9223372036854775808","9",0,3,22,1826,1687,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"-9223372036854775808","10",1,3,22,1842,1645,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"0","9",0,3,21,1833,1659,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"10","8",1,3,22,1921,1647,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"0","9",1,3,24,1934,1722,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"0","9",0,3,22,1946,1736,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_NN,"8","8",0,3,24,1961,1740,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"","",1,3,0,1864,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"12","12",0,3,25,1898,826,890,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"9","12",1,3,24,1865,825,934,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"","14",1,3,25,1840,846,882,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"47","16",1,3,24,1867,786,925,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"-9223372036854775808","15",0,3,25,1876,850,873,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"15","12",0,3,24,1843,823,887,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"13","12",1,3,24,1829,815,869,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"-72","13",1,3,23,1843,825,835,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"12","13",1,3,25,1818,798,880,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"","11",1,3,23,1879,782,870,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"13","12",0,4,25,1849,859,840,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"7","9",1,4,24,1826,828,859,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"-9223372036854775808","10",1,3,23,1842,792,853,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"","9",0,3,23,1833,814,845,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"10","8",0,3,23,1921,799,848,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"-9223372036854775808","9",1,4,25,1934,852,870,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"","9",1,3,26,1946,880,856,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,FAST,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,"10","8",1,4,25,1961,919,821,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"","",1,3,0,1864,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"-9223372036854775808","12",1,3,22,1898,1716,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"11","12",1,4,23,1865,1759,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"","14",0,3,23,1840,1728,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"-9223372036854775808","16",1,3,23,1867,1711,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"-5","15",0,3,21,1876,1723,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"-9","12",1,3,22,1843,1710,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"0","12",1,3,24,1829,1684,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000008.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000008.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"-72","13",1,3,21,1843,1660,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000009.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000009.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"-1","13",0,3,22,1818,1678,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000010.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000010.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"0","11",1,3,21,1879,1652,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000011.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000011.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"16","12",0,3,22,1849,1699,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000012.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000012.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"8","9",0,3,22,1826,1687,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000013.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000013.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"-2","10",1,3,21,1842,1645,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000014.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000014.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"10","9",1,3,21,1833,1659,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000015.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000015.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"4","8",1,4,22,1921,1647,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000016.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000016.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"-9223372036854775808","9",0,4,22,1934,1722,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000017.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000017.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"0","9",0,4,22,1946,1736,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000018.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000018.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_NN,"10","8",1,3,22,1961,1740,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000000.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000000.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_KNN,"","",0,3,0,1864,0,0,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000001.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000001.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_KNN,"12","12",1,4,24,1898,829,887,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000002.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000002.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_KNN,"11","12",1,3,24,1865,841,918,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000003.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000003.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_KNN,"","14",1,3,24,1840,841,887,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000004.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000004.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_KNN,"47","16",0,3,24,1867,787,924,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000005.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000005.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_KNN,"-9223372036854775808","15",1,3,24,1876,836,887,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000006.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000006.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_KNN,"15","12",0,3,23,1843,841,869,0,0,50,0
0,../images/KITTI/2011_09_26/image_02/data/0000000007.png,../images/KITTI/2011_09_26/velodyne_points/data/0000000007.bin,FAST,ORB,MAT_FLANN,DES_HOG,SEL_KNN,"14","12",1,3,23,1829,813,871,0,0,50,0
